"customer_id";"customer_name";"email";"city";"state";"total_orders";"gross_spent";"net_spent";"first_order_date";"last_order_date";"customer_type"
969;"Jennell Solis";"jennell.solis@hotmail.com";"Rochester";"NY";1;489.99;391.992;"2017-02-19";"2017-02-19";"One Time"
970;"Ruth Horton";"ruth.horton@gmail.com";"Hollis";"NY";1;4999.99;4499.991;"2018-01-09";"2018-01-09";"One Time"
971;"Samual Warner";"samual.warner@gmail.com";"Brentwood";"NY";1;16859.92;15876.4261;"2017-05-20";"2017-05-20";"One Time"
972;"Damian Mills";"damian.mills@yahoo.com";"Long Beach";"NY";1;7179.96;6396.9647;"2018-03-16";"2018-03-16";"One Time"
973;"Margaretta Clayton";"margaretta.clayton@yahoo.com";"Ridgecrest";"CA";1;5170.92;4835.376;"2016-12-26";"2016-12-26";"One Time"
974;"Marcell Barrett";"marcell.barrett@gmail.com";"Astoria";"NY";1;1303.97;1197.0725;"2017-04-29";"2017-04-29";"One Time"
975;"Annis Sanchez";"annis.sanchez@aol.com";"Los Angeles";"CA";1;4809.95;4269.9572;"2017-01-09";"2017-01-09";"One Time"
976;"Ayanna Cherry";"ayanna.cherry@yahoo.com";"Smithtown";"NY";1;17996.92;16950.077;"2017-01-31";"2017-01-31";"One Time"
977;"Barton Cox";"barton.cox@yahoo.com";"Amityville";"NY";1;3567.96;3328.0631;"2016-10-11";"2016-10-11";"One Time"
978;"Diana Reyes";"diana.reyes@msn.com";"Bronx";"NY";1;1182.98;1064.682;"2017-09-19";"2017-09-19";"One Time"
979;"Ingeborg Ellison";"ingeborg.ellison@yahoo.com";"Ithaca";"NY";1;3418.97;2867.275;"2016-01-27";"2016-01-27";"One Time"
980;"Carter Booth";"carter.booth@msn.com";"Port Chester";"NY";1;1573.97;1416.573;"2017-12-01";"2017-12-01";"One Time"
981;"Christel Cardenas";"christel.cardenas@aol.com";"Long Beach";"NY";1;1099.98;1022.9814;"2016-08-13";"2016-08-13";"One Time"
982;"Orval Hunter";"orval.hunter@aol.com";"San Angelo";"TX";1;3279.96;2877.7652;"2018-03-15";"2018-03-15";"One Time"
983;"Marguerite Berger";"marguerite.berger@aol.com";"Fullerton";"CA";1;10910.91;9712.9515;"2018-02-02";"2018-02-02";"One Time"
984;"Ivette Warren";"ivette.warren@gmail.com";"Franklin Square";"NY";1;6968.96;6335.6637;"2016-10-03";"2016-10-03";"One Time"
985;"Milagros Weber";"milagros.weber@hotmail.com";"Harlingen";"TX";1;8731.93;7130.5405;"2017-01-12";"2017-01-12";"One Time"
986;"Marcel Lindsay";"marcel.lindsay@hotmail.com";"Ossining";"NY";1;5060.94;4544.8471;"2016-10-19";"2016-10-19";"One Time"
987;"Louis Powell";"louis.powell@aol.com";"Staten Island";"NY";1;3359.94;2738.2497;"2018-02-17";"2018-02-17";"One Time"
988;"Vanda Holmes";"vanda.holmes@aol.com";"Syosset";"NY";1;2639.94;2432.9444;"2016-09-23";"2016-09-23";"One Time"
989;"Loreen Byers";"loreen.byers@yahoo.com";"South Ozone Park";"NY";1;5829.94;5090.4175;"2016-11-23";"2016-11-23";"One Time"
990;"Casimira Chapman";"casimira.chapman@yahoo.com";"Monroe";"NY";1;8891.92;8200.7267;"2016-12-06";"2016-12-06";"One Time"
991;"Brigida Larson";"brigida.larson@hotmail.com";"Canyon Country";"CA";1;8937.95;8062.1245;"2016-03-03";"2016-03-03";"One Time"
992;"Chere Alston";"chere.alston@gmail.com";"Patchogue";"NY";1;1199.96;1139.962;"2017-03-23";"2017-03-23";"One Time"
993;"Giovanna Jefferson";"giovanna.jefferson@gmail.com";"Ridgecrest";"CA";1;419.98;377.982;"2017-04-07";"2017-04-07";"One Time"
994;"Demarcus Reese";"demarcus.reese@gmail.com";"Yorktown Heights";"NY";1;3720.95;3403.854;"2016-08-08";"2016-08-08";"One Time"
995;"Amina Salazar";"amina.salazar@aol.com";"Canandaigua";"NY";1;5407.97;4447.724;"2016-08-14";"2016-08-14";"One Time"
996;"Serafina Clemons";"serafina.clemons@gmail.com";"Shirley";"NY";1;549.99;494.991;"2016-02-08";"2016-02-08";"One Time"
997;"Trinidad Mcclain";"trinidad.mcclain@msn.com";"Baldwin";"NY";1;12080.95;10986.904;"2016-09-22";"2016-09-22";"One Time"
998;"Heather Chaney";"heather.chaney@yahoo.com";"Jamestown";"NY";1;6209.95;5528.957;"2017-11-09";"2017-11-09";"One Time"
999;"Latoya Johns";"latoya.johns@hotmail.com";"Ballston Spa";"NY";1;6957.97;6530.9119;"2018-03-07";"2018-03-07";"One Time"
1000;"Shiloh Reeves";"shiloh.reeves@msn.com";"West Babylon";"NY";1;2381.97;1950.575;"2017-04-11";"2017-04-11";"One Time"
1001;"Lee Roman";"lee.roman@gmail.com";"Brentwood";"NY";1;4131.96;3911.8625;"2016-08-29";"2016-08-29";"One Time"
1002;"Cami Williamson";"cami.williamson@hotmail.com";"Massapequa";"NY";1;1333.97;1233.6722;"2017-10-26";"2017-10-26";"One Time"
1003;"Sharell Ross";"sharell.ross@msn.com";"Vista";"CA";1;3941.96;3594.863;"2017-08-19";"2017-08-19";"One Time"
1004;"Jerald Blackwell";"jerald.blackwell@hotmail.com";"East Elmhurst";"NY";1;299.99;278.9907;"2016-08-02";"2016-08-02";"One Time"
1005;"Ruthanne Franco";"ruthanne.franco@yahoo.com";"Astoria";"NY";1;20679.95;17611.957;"2018-02-27";"2018-02-27";"One Time"
1006;"Marjory Leonard";"marjory.leonard@msn.com";"Apple Valley";"CA";1;7396.92;6723.0765;"2017-09-21";"2017-09-21";"One Time"
1007;"Jimmy Russell";"jimmy.russell@hotmail.com";"Howard Beach";"NY";1;19419.94;18278.9436;"2018-02-01";"2018-02-01";"One Time"
1008;"Berneice Pollard";"berneice.pollard@hotmail.com";"Forney";"TX";1;939.98;892.981;"2018-01-21";"2018-01-21";"One Time"
1009;"Deangelo Cooley";"deangelo.cooley@aol.com";"Rosedale";"NY";1;349.99;314.991;"2017-09-02";"2017-09-02";"One Time"
1010;"Katia Henry";"katia.henry@msn.com";"Bethpage";"NY";1;11279.95;9479.9557;"2018-01-19";"2018-01-19";"One Time"
1011;"Sebrina Gross";"sebrina.gross@yahoo.com";"Garland";"TX";1;1139.97;1042.1724;"2016-08-03";"2016-08-03";"One Time"
1012;"Josephine Dale";"josephine.dale@aol.com";"Baldwinsville";"NY";1;7762.94;6712.8464;"2016-01-30";"2016-01-30";"One Time"
1013;"Alma Peck";"alma.peck@aol.com";"Corona";"NY";1;1389.97;1209.4747;"2018-01-29";"2018-01-29";"One Time"
1014;"Ling Newman";"ling.newman@msn.com";"South Richmond Hill";"NY";1;5999.98;5699.981;"2017-12-01";"2017-12-01";"One Time"
1015;"Nichelle Rosario";"nichelle.rosario@hotmail.com";"Garden City";"NY";1;7349.97;6824.9724;"2017-03-19";"2017-03-19";"One Time"
1016;"Shenna Benton";"shenna.benton@msn.com";"New York";"NY";1;2059.97;1797.975;"2018-01-16";"2018-01-16";"One Time"
1017;"Philip Bryan";"philip.bryan@hotmail.com";"Oakland";"CA";1;1449.97;1368.0717;"2017-10-30";"2017-10-30";"One Time"
1018;"Carita Salinas";"carita.salinas@yahoo.com";"Maspeth";"NY";1;12833.94;10792.247;"2017-03-15";"2017-03-15";"One Time"
1019;"Janie Herrera";"janie.herrera@gmail.com";"Elmhurst";"NY";1;12860.94;11950.4766;"2016-07-15";"2016-07-15";"One Time"
1020;"Lorraine Marks";"lorraine.marks@msn.com";"San Carlos";"CA";1;15355.93;14141.3394;"2017-05-23";"2017-05-23";"One Time"
1021;"Nicolas Carlson";"nicolas.carlson@yahoo.com";"Saint Albans";"NY";1;6456.94;5863.4454;"2017-12-24";"2017-12-24";"One Time"
1022;"Hye Mercer";"hye.mercer@gmail.com";"Mahopac";"NY";1;489.99;440.991;"2017-10-13";"2017-10-13";"One Time"
1023;"Adena Blake";"adena.blake@hotmail.com";"Ballston Spa";"NY";1;22999.94;19329.9492;"2017-09-08";"2017-09-08";"One Time"
1024;"Coleman Boyd";"coleman.boyd@yahoo.com";"El Paso";"TX";1;7720.95;6412.5547;"2017-05-08";"2017-05-08";"One Time"
1025;"Daphine Willis";"daphine.willis@msn.com";"Farmingdale";"NY";1;1159.98;927.984;"2017-06-13";"2017-06-13";"One Time"
1026;"Jenine Dawson";"jenine.dawson@msn.com";"Endicott";"NY";1;8819.93;7938.9374;"2018-01-02";"2018-01-02";"One Time"
1027;"Shanita Wiley";"shanita.wiley@yahoo.com";"Saint Albans";"NY";1;2365.96;2217.6427;"2017-12-25";"2017-12-25";"One Time"
1028;"Shanna Bonner";"shanna.bonner@msn.com";"Canandaigua";"NY";1;4399.96;3564.9665;"2016-09-22";"2016-09-22";"One Time"
1029;"Ping Quinn";"ping.quinn@gmail.com";"Rowlett";"TX";1;3019.94;2804.144;"2018-03-20";"2018-03-20";"One Time"
1030;"Saran Moses";"saran.moses@yahoo.com";"Brooklyn";"NY";1;3449.98;3049.983;"2016-07-26";"2016-07-26";"One Time"
1031;"Tonja Bean";"tonja.bean@aol.com";"Fairport";"NY";1;9653.92;8787.1297;"2017-10-04";"2017-10-04";"One Time"
1032;"Vernon Knowles";"vernon.knowles@yahoo.com";"Huntington Station";"NY";1;3449.98;3121.4817;"2016-12-09";"2016-12-09";"One Time"
1033;"Jeannette Skinner";"jeannette.skinner@yahoo.com";"Forest Hills";"NY";1;3223.95;2889.8561;"2017-12-04";"2017-12-04";"One Time"
1034;"Rico Salas";"rico.salas@msn.com";"Centereach";"NY";1;10638.95;9874.6525;"2016-04-08";"2016-04-08";"One Time"
1035;"Tangela Hurley";"tangela.hurley@msn.com";"Campbell";"CA";1;1329.97;1104.4745;"2016-01-16";"2016-01-16";"One Time"
1036;"Randee Lester";"randee.lester@gmail.com";"Centereach";"NY";1;875.99;700.792;"2017-09-06";"2017-09-06";"One Time"
1037;"Ashanti Hammond";"ashanti.hammond@msn.com";"Nanuet";"NY";1;20997.94;17758.349;"2018-01-14";"2018-01-14";"One Time"
1038;"Garry Juarez";"garry.juarez@hotmail.com";"Forest Hills";"NY";1;2139.96;1805.966;"2017-05-14";"2017-05-14";"One Time"
1039;"Bee Baker";"bee.baker@aol.com";"Liverpool";"NY";1;2911.97;2329.576;"2016-09-09";"2016-09-09";"One Time"
1040;"Shantae Hammond";"shantae.hammond@hotmail.com";"Victoria";"TX";1;7379.94;6068.949;"2016-12-28";"2016-12-28";"One Time"
1041;"Bettye Espinoza";"bettye.espinoza@yahoo.com";"Oswego";"NY";1;6809.95;5627.957;"2017-11-04";"2017-11-04";"One Time"
1042;"Larissa Hays";"larissa.hays@aol.com";"Elmont";"NY";1;5977.94;5588.3444;"2016-08-05";"2016-08-05";"One Time"
1043;"Diane Jones";"diane.jones@gmail.com";"Fresh Meadows";"NY";1;7973.95;7256.7738;"2018-03-01";"2018-03-01";"One Time"
1044;"Zenia Bruce";"zenia.bruce@aol.com";"Rosedale";"NY";1;1119.98;1041.5814;"2018-03-14";"2018-03-14";"One Time"
1045;"Pasquale Hogan";"pasquale.hogan@aol.com";"Vista";"CA";1;2327.97;2155.172;"2016-06-08";"2016-06-08";"One Time"
1046;"Dane Mcdaniel";"dane.mcdaniel@hotmail.com";"Canandaigua";"NY";1;2543.95;2205.7557;"2017-05-05";"2017-05-05";"One Time"
1047;"Jamaal Baker";"jamaal.baker@hotmail.com";"Elmhurst";"NY";1;2069.96;1786.465;"2016-02-01";"2016-02-01";"One Time"
1048;"Ji Burt";"ji.burt@hotmail.com";"Apple Valley";"CA";1;7599.94;6319.946;"2016-10-08";"2016-10-08";"One Time"
1049;"Marcelino Mcbride";"marcelino.mcbride@hotmail.com";"Clifton Park";"NY";1;3241.97;3027.0319;"2016-03-19";"2016-03-19";"One Time"
1050;"Rozella Fitzgerald";"rozella.fitzgerald@yahoo.com";"Shirley";"NY";1;533.99;480.591;"2017-09-20";"2017-09-20";"One Time"
1051;"Tonisha Fowler";"tonisha.fowler@msn.com";"Huntington Station";"NY";1;10999.96;9399.965;"2017-01-17";"2017-01-17";"One Time"
1052;"Zora Ford";"zora.ford@gmail.com";"Sacramento";"CA";1;9119.94;7663.949;"2018-02-15";"2018-02-15";"One Time"
1053;"Parthenia Figueroa";"parthenia.figueroa@msn.com";"Mahopac";"NY";1;1349.97;1257.972;"2018-02-25";"2018-02-25";"One Time"
1054;"Arielle Levine";"arielle.levine@yahoo.com";"Garland";"TX";1;4369.96;3899.9657;"2016-08-13";"2016-08-13";"One Time"
1055;"Hildegarde Christensen";"hildegarde.christensen@hotmail.com";"Maspeth";"NY";1;2999.99;2849.9905;"2016-09-23";"2016-09-23";"One Time"
1056;"Rebbecca Espinoza";"rebbecca.espinoza@hotmail.com";"Mount Vernon";"NY";1;4991.94;4503.7459;"2016-10-24";"2016-10-24";"One Time"
1057;"Conchita Boone";"conchita.boone@gmail.com";"Mount Vernon";"NY";1;6309.92;5851.9257;"2017-03-27";"2017-03-27";"One Time"
1058;"Aisha Woods";"aisha.woods@gmail.com";"Webster";"NY";1;3429.98;2743.984;"2016-11-20";"2016-11-20";"One Time"
1059;"Season Harvey";"season.harvey@yahoo.com";"East Northport";"NY";1;3519.94;3185.9454;"2017-04-16";"2017-04-16";"One Time"
1060;"Tommie Cooley";"tommie.cooley@yahoo.com";"Lancaster";"NY";1;8432.96;8011.312;"2017-12-02";"2017-12-02";"One Time"
1061;"Alanna Barry";"alanna.barry@yahoo.com";"Euless";"TX";1;1157.99;1076.9307;"2016-09-23";"2016-09-23";"One Time"
1062;"Jerri Guthrie";"jerri.guthrie@msn.com";"Carmel";"NY";1;5468.97;4477.174;"2016-09-12";"2016-09-12";"One Time"
1063;"Tammy Austin";"tammy.austin@yahoo.com";"Lake Jackson";"TX";1;14933.92;13765.5468;"2017-09-21";"2017-09-21";"One Time"
1064;"Patsy Russo";"patsy.russo@gmail.com";"Rowlett";"TX";1;1139.97;1060.1721;"2017-07-16";"2017-07-16";"One Time"
1065;"Desiree Branch";"desiree.branch@msn.com";"San Lorenzo";"CA";1;501.98;466.8414;"2017-10-13";"2017-10-13";"One Time"
1066;"Raeann Duncan";"raeann.duncan@aol.com";"Anaheim";"CA";1;4719.95;4030.957;"2018-01-12";"2018-01-12";"One Time"
1067;"Lillia Gillespie";"lillia.gillespie@hotmail.com";"Rego Park";"NY";1;4631.94;4130.3445;"2017-10-01";"2017-10-01";"One Time"
1068;"Doris Kaufman";"doris.kaufman@gmail.com";"Duarte";"CA";1;3609.95;3167.9562;"2017-05-28";"2017-05-28";"One Time"
1069;"Rodolfo Buck";"rodolfo.buck@gmail.com";"Shirley";"NY";1;9148.97;8280.543;"2016-02-21";"2016-02-21";"One Time"
1070;"Olimpia Mays";"olimpia.mays@aol.com";"Oakland Gardens";"NY";1;13806.94;12774.2451;"2017-07-15";"2017-07-15";"One Time"
1071;"Shemeka Lyons";"shemeka.lyons@msn.com";"Pomona";"CA";1;3806.97;3370.5721;"2016-09-01";"2016-09-01";"One Time"
1072;"Maryalice Henry";"maryalice.henry@msn.com";"Richardson";"TX";1;4635.93;4064.8377;"2017-03-03";"2017-03-03";"One Time"
1073;"Leeanne Cross";"leeanne.cross@yahoo.com";"Bayside";"NY";1;1199.98;1115.9814;"2016-12-15";"2016-12-15";"One Time"
1074;"Lanelle Guerra";"lanelle.guerra@yahoo.com";"Floral Park";"NY";1;1139.96;1072.1624;"2016-05-01";"2016-05-01";"One Time"
1075;"Dann Huff";"dann.huff@gmail.com";"Huntington Station";"NY";1;2897.97;2653.073;"2016-02-07";"2016-02-07";"One Time"
1076;"Sherise Mercer";"sherise.mercer@gmail.com";"Vista";"CA";1;1799.99;1619.991;"2017-09-22";"2017-09-22";"One Time"
1077;"Heather Perry";"heather.perry@gmail.com";"Sunnyside";"NY";1;898.0;718.4;"2017-08-02";"2017-08-02";"One Time"
1078;"Theresia Barron";"theresia.barron@aol.com";"Forest Hills";"NY";1;5611.92;4803.6301;"2016-03-08";"2016-03-08";"One Time"
1079;"Cindi Ellis";"cindi.ellis@yahoo.com";"Floral Park";"NY";1;899.98;758.9827;"2016-04-11";"2016-04-11";"One Time"
1080;"Mirella Duffy";"mirella.duffy@yahoo.com";"Longview";"TX";1;3868.96;3430.9631;"2016-08-21";"2016-08-21";"One Time"
1081;"Carson Macias";"carson.macias@gmail.com";"New Rochelle";"NY";1;9241.93;7747.739;"2017-02-04";"2017-02-04";"One Time"
1082;"Divina Madden";"divina.madden@gmail.com";"Long Beach";"NY";1;3999.99;3199.992;"2016-05-27";"2016-05-27";"One Time"
1083;"Cher Alston";"cher.alston@msn.com";"Wantagh";"NY";1;4259.94;3866.0454;"2018-01-02";"2018-01-02";"One Time"
1084;"Regine Odom";"regine.odom@msn.com";"Franklin Square";"NY";1;9197.97;8303.3719;"2018-01-22";"2018-01-22";"One Time"
1085;"Adam Thornton";"adam.thornton@hotmail.com";"Central Islip";"NY";1;6148.97;5841.5215;"2016-09-16";"2016-09-16";"One Time"
1086;"Cori Schwartz";"cori.schwartz@msn.com";"Jamaica";"NY";1;13722.94;12400.848;"2017-08-19";"2017-08-19";"One Time"
1087;"Willow Gardner";"willow.gardner@gmail.com";"Pleasanton";"CA";1;2633.96;2190.566;"2017-09-24";"2017-09-24";"One Time"
1088;"Jane Henderson";"jane.henderson@hotmail.com";"Apple Valley";"CA";1;4607.95;3793.158;"2017-12-16";"2017-12-16";"One Time"
1089;"Chere Mcfadden";"chere.mcfadden@yahoo.com";"Orchard Park";"NY";1;7559.95;6784.9567;"2016-09-29";"2016-09-29";"One Time"
1090;"Ira Erickson";"ira.erickson@aol.com";"Port Jefferson Station";"NY";1;13679.95;12392.9547;"2017-10-15";"2017-10-15";"One Time"
1091;"Risa Gallagher";"risa.gallagher@yahoo.com";"Rocklin";"CA";1;5320.92;4445.0609;"2017-10-26";"2017-10-26";"One Time"
1092;"Lavinia Cotton";"lavinia.cotton@yahoo.com";"East Northport";"NY";1;941.98;753.584;"2017-06-25";"2017-06-25";"One Time"
1093;"Alejandrina Hodges";"alejandrina.hodges@msn.com";"Deer Park";"NY";1;3803.92;3447.2278;"2017-01-06";"2017-01-06";"One Time"
1094;"Keitha Black";"keitha.black@yahoo.com";"Lindenhurst";"NY";1;899.98;824.9815;"2016-02-27";"2016-02-27";"One Time"
1095;"Corene Swanson";"corene.swanson@aol.com";"Rego Park";"NY";1;449.0;426.55;"2016-01-27";"2016-01-27";"One Time"
1096;"Tonda Webb";"tonda.webb@yahoo.com";"Baldwinsville";"NY";1;4599.95;4169.3542;"2016-10-26";"2016-10-26";"One Time"
1097;"Collen Dennis";"collen.dennis@gmail.com";"San Pablo";"CA";1;4635.94;4195.3079;"2017-02-03";"2017-02-03";"One Time"
1098;"Treasa Dickerson";"treasa.dickerson@hotmail.com";"Rockville Centre";"NY";1;1111.98;889.584;"2017-11-18";"2017-11-18";"One Time"
1099;"Jewell Reyes";"jewell.reyes@hotmail.com";"Jackson Heights";"NY";1;1099.96;1019.963;"2017-11-20";"2017-11-20";"One Time"
1100;"Penny Acevedo";"penny.acevedo@yahoo.com";"Ballston Spa";"NY";1;20399.92;18670.9288;"2017-09-07";"2017-09-07";"One Time"
1101;"Louise Flowers";"louise.flowers@yahoo.com";"Depew";"NY";1;4489.95;4196.9552;"2018-03-22";"2018-03-22";"One Time"
1102;"Henrietta Wagner";"henrietta.wagner@hotmail.com";"Fort Worth";"TX";1;4355.97;3891.5125;"2016-05-03";"2016-05-03";"One Time"
1103;"Ardelia Cooley";"ardelia.cooley@aol.com";"Canyon Country";"CA";1;14349.95;12334.957;"2016-12-12";"2016-12-12";"One Time"
1104;"Khalilah Robertson";"khalilah.robertson@aol.com";"Spring Valley";"NY";1;2539.96;2362.1628;"2017-03-07";"2017-03-07";"One Time"
1105;"Armando Black";"armando.black@gmail.com";"Richardson";"TX";1;3012.94;2843.0734;"2017-03-28";"2017-03-28";"One Time"
1106;"Jerri Henry";"jerri.henry@msn.com";"Spring Valley";"NY";1;1751.98;1576.782;"2017-08-19";"2017-08-19";"One Time"
1107;"Lynda Newman";"lynda.newman@msn.com";"Saratoga Springs";"NY";1;2039.96;1868.9634;"2017-11-05";"2017-11-05";"One Time"
1108;"Bao Wade";"bao.wade@gmail.com";"Desoto";"TX";1;3219.94;2793.0481;"2016-11-08";"2016-11-08";"One Time"
1109;"Gussie Harding";"gussie.harding@gmail.com";"Deer Park";"NY";1;1861.96;1595.6657;"2017-10-08";"2017-10-08";"One Time"
1110;"Shirely Cantrell";"shirely.cantrell@aol.com";"West Hempstead";"NY";1;1329.97;1249.972;"2016-07-28";"2016-07-28";"One Time"
1111;"Caroline Jenkins";"caroline.jenkins@msn.com";"Richardson";"TX";1;189.99;170.991;"2017-10-10";"2017-10-10";"One Time"
1112;"Hollis Rasmussen";"hollis.rasmussen@yahoo.com";"Massapequa";"NY";1;6199.95;5709.9555;"2016-07-25";"2016-07-25";"One Time"
1113;"Kendra Harrington";"kendra.harrington@yahoo.com";"Jamestown";"NY";1;4829.94;4171.9479;"2017-02-28";"2017-02-28";"One Time"
1114;"Douglass Blankenship";"douglass.blankenship@hotmail.com";"Albany";"NY";1;2239.94;1951.3474;"2017-10-17";"2017-10-17";"One Time"
1115;"Lina Meadows";"lina.meadows@aol.com";"Glen Cove";"NY";1;4140.93;3720.8885;"2017-07-16";"2017-07-16";"One Time"
1116;"Patria Harper";"patria.harper@msn.com";"Astoria";"NY";1;1319.98;1055.984;"2018-03-08";"2018-03-08";"One Time"
1117;"Jeffrey Hill";"jeffrey.hill@gmail.com";"Rosedale";"NY";1;2050.98;1845.882;"2017-11-22";"2017-11-22";"One Time"
1118;"Ja Dillard";"ja.dillard@yahoo.com";"Canyon Country";"CA";1;9296.97;7947.442;"2018-01-27";"2018-01-27";"One Time"
1119;"Tora Dunlap";"tora.dunlap@hotmail.com";"Monsey";"NY";1;7048.97;5775.5447;"2016-12-25";"2016-12-25";"One Time"
1120;"Karole Alvarez";"karole.alvarez@gmail.com";"East Northport";"NY";1;7949.95;7159.9557;"2017-10-14";"2017-10-14";"One Time"
1121;"Shasta Combs";"shasta.combs@yahoo.com";"Yorktown Heights";"NY";1;2657.99;2360.3907;"2016-12-08";"2016-12-08";"One Time"
1122;"Cicely Deleon";"cicely.deleon@yahoo.com";"Massapequa Park";"NY";1;7369.95;6701.455;"2018-01-05";"2018-01-05";"One Time"
1123;"Raphael O'neil";"raphael.o'neil@aol.com";"Fairport";"NY";1;2799.94;2509.946;"2017-06-26";"2017-06-26";"One Time"
1124;"Hubert Reilly";"hubert.reilly@hotmail.com";"Amityville";"NY";1;3599.98;3419.981;"2016-03-26";"2016-03-26";"One Time"
1125;"Caleb England";"caleb.england@gmail.com";"Pleasanton";"CA";1;8149.91;7339.4195;"2017-01-19";"2017-01-19";"One Time"
1126;"Elmira Levy";"elmira.levy@gmail.com";"Spring Valley";"NY";1;7429.95;6718.5542;"2018-02-08";"2018-02-08";"One Time"
1127;"Waldo Hart";"waldo.hart@yahoo.com";"Queensbury";"NY";1;3369.98;3032.982;"2016-04-21";"2016-04-21";"One Time"
1128;"Bea Kane";"bea.kane@aol.com";"Mahopac";"NY";1;2859.94;2643.2447;"2017-08-28";"2017-08-28";"One Time"
1129;"Gilberto Sanders";"gilberto.sanders@hotmail.com";"Woodside";"NY";1;4941.94;4497.0048;"2017-01-14";"2017-01-14";"One Time"
1130;"Benny Bender";"benny.bender@aol.com";"Elmont";"NY";1;539.98;502.1814;"2016-07-01";"2016-07-01";"One Time"
1131;"Desmond Rose";"desmond.rose@hotmail.com";"Mount Vernon";"NY";1;15549.93;14566.4345;"2018-03-21";"2018-03-21";"One Time"
1132;"Parthenia Holman";"parthenia.holman@gmail.com";"Ithaca";"NY";1;17309.92;15205.9284;"2017-09-12";"2017-09-12";"One Time"
1133;"Dung King";"dung.king@aol.com";"West Islip";"NY";1;4499.97;4115.9724;"2017-04-15";"2017-04-15";"One Time"
1134;"Sherril Alvarado";"sherril.alvarado@hotmail.com";"Desoto";"TX";1;6230.95;5723.7441;"2017-08-07";"2017-08-07";"One Time"
1135;"Alisia Albert";"alisia.albert@gmail.com";"Garland";"TX";1;6779.93;6150.9367;"2018-03-27";"2018-03-27";"One Time"
1136;"Kallie Best";"kallie.best@aol.com";"Rochester";"NY";1;12227.95;11428.653;"2017-11-19";"2017-11-19";"One Time"
1137;"Dottie Roberts";"dottie.roberts@aol.com";"Port Washington";"NY";1;7577.97;6654.4734;"2017-02-08";"2017-02-08";"One Time"
1138;"Hubert Stone";"hubert.stone@hotmail.com";"Ridgecrest";"CA";1;11509.96;10541.9632;"2017-02-20";"2017-02-20";"One Time"
1139;"Gabriella Jones";"gabriella.jones@hotmail.com";"Mount Vernon";"NY";1;1209.98;999.4825;"2017-04-20";"2017-04-20";"One Time"
1140;"Penney Hall";"penney.hall@msn.com";"Liverpool";"NY";1;3048.98;2835.5514;"2016-05-07";"2016-05-07";"One Time"
1141;"Mallie Osborn";"mallie.osborn@gmail.com";"Newburgh";"NY";1;4539.95;4135.9565;"2016-07-17";"2016-07-17";"One Time"
1142;"Britteny Schroeder";"britteny.schroeder@aol.com";"Pittsford";"NY";1;249.99;232.4907;"2018-03-11";"2018-03-11";"One Time"
1143;"Sommer Hopkins";"sommer.hopkins@gmail.com";"Tonawanda";"NY";1;1347.99;1256.091;"2017-03-06";"2017-03-06";"One Time"
1144;"Jewel Sparks";"jewel.sparks@aol.com";"Oakland Gardens";"NY";1;6839.95;6187.1539;"2016-11-02";"2016-11-02";"One Time"
1145;"Deandrea Vega";"deandrea.vega@gmail.com";"Yonkers";"NY";1;3500.94;3172.4449;"2017-07-02";"2017-07-02";"One Time"
1146;"Charlsie Carson";"charlsie.carson@hotmail.com";"Saint Albans";"NY";1;539.98;512.981;"2016-09-21";"2016-09-21";"One Time"
1147;"Kandace Ayers";"kandace.ayers@gmail.com";"Santa Monica";"CA";1;5471.93;5004.5978;"2016-04-09";"2016-04-09";"One Time"
1148;"Lenore Valdez";"lenore.valdez@msn.com";"Spring Valley";"NY";1;9609.92;8009.0321;"2017-03-30";"2017-03-30";"One Time"
1149;"Drucilla Gilliam";"drucilla.gilliam@hotmail.com";"Santa Clara";"CA";1;6669.95;6265.955;"2016-01-16";"2016-01-16";"One Time"
1150;"Keturah Reid";"keturah.reid@yahoo.com";"Corpus Christi";"TX";1;7739.93;7091.9367;"2017-10-12";"2017-10-12";"One Time"
1151;"Herminia Reyes";"herminia.reyes@gmail.com";"Centereach";"NY";1;7599.95;7139.954;"2016-09-01";"2016-09-01";"One Time"
1152;"Tuyet Rosa";"tuyet.rosa@aol.com";"South El Monte";"CA";1;7146.94;5841.0992;"2017-03-09";"2017-03-09";"One Time"
1153;"Ara Vazquez";"ara.vazquez@msn.com";"San Carlos";"CA";1;4919.94;4466.6452;"2017-01-10";"2017-01-10";"One Time"
1154;"Barry Albert";"barry.albert@gmail.com";"Auburn";"NY";1;4007.99;3227.391;"2018-03-16";"2018-03-16";"One Time"
1155;"Verdell Joyner";"verdell.joyner@aol.com";"Far Rockaway";"NY";1;1649.97;1567.4715;"2017-10-28";"2017-10-28";"One Time"
1156;"Han Wade";"han.wade@hotmail.com";"Howard Beach";"NY";1;3961.97;3763.8715;"2016-08-19";"2016-08-19";"One Time"
1157;"Anton Barton";"anton.barton@msn.com";"Buffalo";"NY";1;858.0;797.94;"2016-12-23";"2016-12-23";"One Time"
1158;"Vito Pickett";"vito.pickett@hotmail.com";"Canandaigua";"NY";1;7539.93;6754.9376;"2017-06-27";"2017-06-27";"One Time"
1159;"Charlene Norris";"charlene.norris@msn.com";"Syosset";"NY";1;7447.97;6764.5727;"2016-12-17";"2016-12-17";"One Time"
